id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,description,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
258405834,30f996c8-1451-4d02-853e-fc053081eff0,2023-08-03 11:37:37+03:00,2023-08-03,2023-08-03 08:37:37 UTC,Nairobi,"","национальный заповедник Масаи-Мара, Narok, Narok, KE",-1.4344186839,35.080079766,4142,,,,4142,,open,false,,,Пятнистая гиена,Crocuta crocuta,Spotted Hyena,Mammalia,41886
258644555,a483718f-f114-4a12-9913-460b8273e77c,2024/08/13 5:59 PM,2024-08-13,2024-08-13 14:59:00 UTC,Nairobi,"","Loitokitok, Kenya",-2.6919386023,37.2655889336,165,,,,165,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
258645718,57e60387-9bb6-4a69-abe2-571ebf28e7c1,2023/09/09 9:29 AM,2023-09-09,2023-09-09 06:29:00 UTC,Nairobi,"","Mara, Kenya",-1.4610282972,35.2650169648,7813,,,,7813,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
258645719,9f51e72d-22c0-4472-b18e-236d37057173,2023/09/09 9:29 AM,2023-09-09,2023-09-09 06:29:00 UTC,Nairobi,"","Mara, Kenya",-1.428079788,35.3163616352,7813,,,,7813,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
258648447,3d09a0c0-a6fe-4e39-887a-ec962db5f75e,2024/08/14 7:19 AM,2024-08-14,2024-08-14 04:19:00 UTC,Nairobi,"","Loitokitok, Kenya",-2.7088383104,37.323624688,61,,,,61,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
258934252,9685de2a-53b1-49db-9953-f0b35a0bf0ad,2021/08/03 08:12,2021-08-03,2021-08-03 05:12:00 UTC,Nairobi,,"Мара, Кения",-1.3763679663,35.1239412177,1953,,,,1953,,open,false,,,Пятнистая гиена,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259049266,4de73d63-e895-4d1c-bee4-92ee28d570d9,2024/12/14 12:09 PM,2024-12-14,2024-12-14 09:09:00 UTC,Nairobi,"Lolldaiga Conservancy, Laikipia-Kenya","Central, Kenya",0.1321475012,37.1219606438,31,,,,31,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259220391,aeb4fd4a-cf25-4f13-89f9-047b0c982596,2014/09/09 11:04,2014-09-09,2014-09-09 08:04:00 UTC,Nairobi,,"Лойтокиток, Кения",-2.6555920064,37.265776647,488,,,,488,,open,false,,,Пятнистая гиена,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259243791,7d630458-b4c6-4d20-afba-25f2b3465314,2024-09-16 08:29:08-05:00,2024-09-16,2024-09-16 13:29:08 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.4742024632,35.1123074853,1864,,,,1864,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259378422,251ce030-aa92-4f8b-a0ac-e95f1d39818c,2024/08/12 18:02,2024-08-12,2024-08-12 15:02:00 UTC,Nairobi,,"Aberdare Forest, Kenya",-0.37265,36.868585,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259432064,5f8f6ac9-8754-4ab9-9a62-ae659aee7d1a,2024-07-26 10:08:04-06:00,2024-07-26,2024-07-26 16:08:04 UTC,Nairobi,"","Menengai Crater, Bahati, Nakuru, KE",-0.2461928083,36.073033594,21104,,,,21104,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259472567,23dc570c-13dc-4111-835b-cf01c37dcf83,2024/08/15 17:27,2024-08-15,2024-08-15 14:27:00 UTC,Nairobi,,"Nakuru Muni., Kenya",-0.46304,36.0937733333,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259522422,97cfa181-ba2e-4ef4-8c16-f09dd96fd0c6,2025-01-21 06:45:55,2025-01-21,2025-01-21 03:45:55 UTC,Nairobi,,"Impala, Kenya",0.2922978239,36.8984681368,210,,,,210,,open,false,gps,gps,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259524792,7b274d8f-305d-4550-b3c4-6015d53d3939,2024/08/16 08:21,2024-08-16,2024-08-16 05:21:00 UTC,Nairobi,,"Nakuru Muni., Kenya",-0.4259716111,36.1347399444,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259658047,fe11b26a-ac8a-4a7f-97cf-906ae0423b74,2010/07/16 ,2010-07-16,,Nairobi,,"Aberdare Forest, Kenya",-0.4766313386,36.7052692447,3906,,,,3906,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259692667,2d818a16-bc3d-4d94-9f39-4f23f546595f,2010/07/18 ,2010-07-18,,Nairobi,,"Nakuru Muni., Kenya",-0.418258245,36.1097270725,977,,,,977,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259787835,169b521a-3ffa-4e17-8e81-8a4efda329f1,2024/11/24 16:35,2024-11-24,2024-11-24 13:35:00 UTC,Nairobi,,"Nakuru Muni., Kenia",-0.4136216242,36.1119611256,15,,,,15,,open,false,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
259912126,d1ca852b-7e47-47bb-857a-147107cf0eee,2024/11/24 6:14 AM,2024-11-24,2024-11-24 03:14:00 UTC,Nairobi,,"Mara, Kenya",-1.4419630895,35.1324462891,20038,,,,20038,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
260089145,883a75c6-6541-4a1c-8a02-7373050d9e80,2025/01/19 5:28 PM,2025-01-19,2025-01-19 14:28:00 UTC,Nairobi,,Kenya,0.6095069566,36.7573138291,5,,,,31450,,obscured,true,,,East African Striped Hyaena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
260089147,4cefac8c-f604-4018-889c-0a5ece8e2b25,2025/01/19 5:28 PM,2025-01-19,2025-01-19 14:28:00 UTC,Nairobi,,Kenya,0.7429970579,36.7811976561,5,,,,31450,,obscured,true,,,East African Striped Hyaena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
260089199,c12c14d5-bdb0-4505-a545-0f8c867fcc2b,2025/01/22 10:52 AM,2025-01-22,2025-01-22 07:52:00 UTC,Nairobi,,"Rumuruti, Kenya",0.6465216667,36.7658,5,,,,5,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
260409431,9c9e551f-fca2-410d-825b-e93ad7adddf3,2025/01/22 5:48 PM,2025-01-22,2025-01-22 14:48:00 UTC,Nairobi,,"Central, Kenya",0.06099,36.950249,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
260432374,93f6b24c-eb4b-48c0-8e7e-b3553f247d27,2024/11/24 10:28 AM,2024-11-24,2024-11-24 07:28:00 UTC,Nairobi,,"Kilgoris, Kenya",-1.1014713076,34.9072265625,62500,,,,62500,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
260436143,938b800d-8d4e-4005-b6ba-61fcdab37f3e,2010/07/19 ,2010-07-19,,Nairobi,,"Mara, Kenya",-1.5204424572,35.1268755617,1953,,,,1953,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
260456221,bc836a04-bdde-4088-9857-6074bcec7b5a,2023-09-25 08:25:12+03:00,2023-09-25,2023-09-25 05:25:12 UTC,Nairobi,"","Parque nacional de Amboseli, Kajiado, Kajiado, KE",-2.6596716667,37.2342533333,4,,,,4,,open,false,,,斑鬣狗,Crocuta crocuta,Spotted Hyena,Mammalia,41886
261168796,0cf63ef5-7dfe-44e2-ba07-10f2d188155b,2022/07/22 6:30 PM,2022-07-22,2022-07-22 15:30:00 UTC,Nairobi,,"Mara, Kenya",-1.285011098,35.154769719,15625,,,,15625,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
261568548,1a79ee4e-b180-4a7f-a591-f3c475fdffca,2021/02/13 5:25 PM,2021-02-13,2021-02-13 14:25:00 UTC,Nairobi,,"Lamuria, Kenya",0.0506126968,36.8950977966,6386,,,,6386,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
261649877,f2f9b16f-b56b-47c6-9a51-5a310a58a5cc,2024-08-01 09:01:19-08:00,2024-08-01,2024-08-01 17:01:19 UTC,Nairobi,"","Naboisho Conservancy, Narok, Narok, KE",-1.373403925,35.3099623102,8352,,,,8352,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
261821279,c9029e66-b797-4c2c-8b61-77386227872e,2025/01/10 6:29 PM,2025-01-10,2025-01-10 15:29:00 UTC,Nairobi,,"Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
262086634,cefa4c21-6c4b-4fcc-95db-97a8e9296deb,2025-02-18 06:37:00+03:00,2025-02-18,2025-02-18 03:37:00 UTC,Nairobi,"","Tsavo West National Park, Voi, Taita Taveta, KE",-2.97633523,38.0206569947,713,,,,713,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
262930054,7bb4c141-ca9d-4f0f-ac58-266f35ecb109,2025-02-24 14:47:48+03:00,2025-02-24,2025-02-24 11:47:48 UTC,Nairobi,"","Aberdare National Park, Kieni, Nyeri, KE",-0.3840434679,36.8321124743,100,,,,100,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
263153479,ac113618-dbf7-4d27-ad81-603cf170aa83,2023-02-01 08:49:20+03:00,2023-02-01,2023-02-01 05:49:20 UTC,Nairobi,"","Masai Mara Game Reserve, Narok, Narok, KE",-1.5390616667,35.2234633333,4,,,,4,,open,false,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
263336072,1a6ccf65-2d79-47ca-ab8d-9b6cce97b62f,2005/03/01,2005-03-01,,Nairobi,,Kenya,0.7452926678,37.4224261349,7585,,,,31450,,obscured,true,,,Striped Hyaena,Hyaena hyaena,Striped Hyaena,Mammalia,41888
263936982,433064bf-09e2-4c88-8f78-3fbac99d262f,2018/04/13 14:31,2018-04-13,2018-04-13 11:31:00 UTC,Nairobi,,"Lake Nakuru National Park, Nakuru, 肯尼亚",-0.4035304,36.0961663,11323,,,,11323,,open,false,,,斑鬣狗,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264094558,fb4b2e09-2bb3-43a6-8991-5a784471ae14,2025-03-03 10:07:12+03:00,2025-03-03,2025-03-03 07:07:12 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.3660625826,35.1870314444,53591,,,,53591,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264340268,b1f7a504-d7f5-426c-a42d-63de6698fbcc,2019/03/12 7:36 PM,2019-03-12,2019-03-12 16:36:00 UTC,Nairobi,,"Mara, Kenya",-1.4970797912,35.1048995115,15625,,,,15625,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264485119,5bd95c45-d87c-45d7-85fb-5bec5e9f0313,2025/03/01 5:35 PM,2025-03-01,2025-03-01 14:35:00 UTC,Nairobi,,"Mara, Kenya",-1.4052903929,35.138338548,15,,,,15,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264485120,ec32a728-d4e7-400e-a010-f1e5f164b292,2025/03/01 5:34 PM,2025-03-01,2025-03-01 14:34:00 UTC,Nairobi,,"Mara, Kenya",-1.4051454917,35.1386033436,244,,,,244,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264490717,7f769df2-976e-442d-b008-16d0a338b2ab,2025/02/21 7:15 AM,2025-02-21,2025-02-21 04:15:00 UTC,Nairobi,Incredible to see this crane escorting the hyena who was walking back towards their den. The crane's partner was walking the other way with their chick. This crane made a big show of keeping the hyena's attention away from the chick. Awesome to witness!,"Mara, Kenya",-1.4048632025,35.1337973868,195,,,,195,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
264805931,20150fea-2970-49c0-9edd-d9e13377b853,2025-03-10 09:33:00+03:00,2025-03-10,2025-03-10 06:33:00 UTC,Nairobi,Skull found beneath tree . Suspected kill by leopard,"Laikipia North, Laikipia, Laikipia, KE",0.4548,36.9551866667,14,,,,14,,,false,,,Eastern Aardwolf,Proteles septentrionalis,Eastern Aardwolf,Mammalia,1431008
264886733,25434cf8-8042-474e-b681-67c3dd2c2f05,2025-02-24 14:39:51+03:00,2025-02-24,2025-02-24 11:39:51 UTC,Nairobi,"","Amboseli National Park, Kajiado, Kajiado, KE",-2.7040366667,37.312825,9,,,,9,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265252096,3a0e6cca-cc9d-4b49-b5e3-dc963d3feac7,2025/03/13 7:01 AM,2025-03-13,2025-03-13 04:01:00 UTC,Nairobi,,"Mara, Kenya",-1.4052236117,35.1388013883,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265267305,efd14672-c3a2-42bc-955d-8b48571c518c,2024/01/20 6:40 AM,2024-01-20,2024-01-20 03:40:00 UTC,Nairobi,,"Tsavo N. Park, Kenya",-3.4697706067,38.8887275483,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265267394,36b7e924-e846-45ea-a4cc-0522dfef46e3,2024/01/20 6:41 AM,2024-01-20,2024-01-20 03:41:00 UTC,Nairobi,,"Tsavo N. Park, Kenya",-3.4697706067,38.8887275483,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265269402,fe7ce67e-fffd-41dc-b235-a9425057f4f7,2024/01/13 1:54 PM,2024-01-13,2024-01-13 10:54:00 UTC,Nairobi,,"Aberdare Forest, Kenya",-0.383978825,36.8184761117,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265269415,73823a36-22d2-4bf1-90f3-3473271166dc,2024/01/13 6:12 PM,2024-01-13,2024-01-13 15:12:00 UTC,Nairobi,,"Aberdare Forest, Kenya",-0.3448408233,36.8379310683,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265282772,06764228-9231-4b39-8695-ede5a3d8109c,2025-03-12 17:53:58+03:00,2025-03-12,2025-03-12 14:53:58 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.4677416667,35.2072116667,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265305491,bb8e25ca-292b-4f4c-b1a5-644db85b15f6,2024/01/16 6:39 PM,2024-01-16,2024-01-16 15:39:00 UTC,Nairobi,,"Loitokitok, Kenya",-2.6349214,37.2592741,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265383254,a96ed3af-ab60-44f6-8ce1-769bf9a6cc48,2024/01/10 6:55 AM,2024-01-10,2024-01-10 03:55:00 UTC,Nairobi,,"Rumuruti, Kenya",0.6068942383,36.829092445,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265390154,d00a07db-a03d-45d7-b114-241a49ed9f60,2024/01/09 6:15 PM,2024-01-09,2024-01-09 15:15:00 UTC,Nairobi,,Kenya,0.684748821,36.8064024985,,,,,31450,,obscured,true,,,East African Striped Hyaena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
265658244,6edf8c6a-e4d3-4106-a6bc-da5d21bf939a,2025/02/16 5:37 PM,2025-02-16,2025-02-16 14:37:00 UTC,Nairobi,,"Loitokitok, Kenya",-2.6977006516,37.2308240266,1000,,,,1000,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
265794876,6b20af46-e993-4dcc-a0ae-fa060ec2d69c,2025-01-24 16:28:53,2025-01-24,2025-01-24 13:28:53 UTC,Nairobi,,"Masai Mara, Narok West, KE-NR, KE",-1.5789216667,35.2155916667,7,,,,7,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
266139187,65250b1e-8833-4943-9538-a058d7a8091a,2024/01/10 2:06 AM,2024-01-10,2024-01-09 23:06:00 UTC,Nairobi,"","Maasai Mara National Reserve, Kenya",-1.4821324,35.1299896,28301,,,,28301,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
266454475,b57f1cc7-549f-45d6-b9e0-889b6be27786,2015/03/16 08:29,2015-03-16,2015-03-16 05:29:00 UTC,Nairobi,,"Mara, Kenia",-1.3420992922,35.1547088383,27384,,,,27384,,open,false,,,Krokuta cętkowana,Crocuta crocuta,Spotted Hyena,Mammalia,41886
266809134,1db889c5-0d9f-4589-902e-7593912b301a,2023/09/16 10:01 PM,2023-09-16,2023-09-16 19:01:00 UTC,Nairobi,""," Kenya, Africa",-0.023559,37.906193,716645,,,,716645,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
266879972,18f80e45-4f62-4887-ac8a-02d00ac6056e,2025-03-21 10:09:45,2025-03-21,2025-03-21 07:09:45 UTC,Nairobi,,"Lake Nakuru(Nat.park, Kenya",-0.4329245321,36.0888084769,3216,,,,3216,,open,false,gps,gps,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
266909629,cb266edc-4ab0-4333-92d9-627e0a9918eb,Tue Mar 25 2025 07:30:53 GMT +0300 (GMT),2025-03-25,2025-03-25 04:30:53 UTC,Nairobi,,Kilgoris,-1.3180083036,34.9612464905,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
267336689,160858b8-b0e4-4896-ae30-6f36bf319bb4,2022/02/25 17:13,2022-02-25,2022-02-25 14:13:00 UTC,Nairobi,,"Mara, Kenya",-1.3957548445,35.4063529613,51134,,,,51134,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
267416069,1652e333-1ab9-48a3-a8af-34f0db8875f3,2013/02/27 3:46 PM,2013-02-27,2013-02-27 12:46:00 UTC,Nairobi,,"Aberdare National Park, Rware, Ndaragwa, Kenya",-0.416597,36.666665,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
267706216,5827259a-3cc2-45b9-b04a-385ce62d0551,2025-02-17 08:48:05,2025-02-17,2025-02-17 05:48:05 UTC,Nairobi,,"Sekenani, Kenya",-1.4821155837,35.1299894974,43164,,,,43164,,open,false,gps,gps,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
267731948,ab1a3be6-4c9a-4368-8c83-7cdb59cee482,2024-12-28 13:19:55Z,2024-12-28,2024-12-28 13:19:55 UTC,Nairobi,"","Mosop, Nandi, KE",0.4528679348,34.9466102459,1979031,,,,1979031,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
268130635,3864fa3f-82c9-4d1c-a302-546304724156,2025-04-01 21:51:22,2025-04-01,2025-04-01 18:51:22 UTC,Nairobi,,"Abergare Forest, Kenya",-0.3487722222,36.8122694444,,,,,,,open,false,gps,gps,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269113859,f9b458cb-dce2-4732-b213-b4d4674b8935,2025/02/21 12:50 PM,2025-02-21,2025-02-21 09:50:00 UTC,Nairobi,,"Waso, Kenya",0.6085768031,37.523348412,165,,,,165,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269355590,29918f7f-d803-47d9-92d0-070bdad35a3d,2025/04/05 07:57,2025-04-05,2025-04-05 04:57:00 UTC,Nairobi,,"Masai Mara, Narok West, Narok, Kenya",-1.4721333333,35.1791316667,,,,,,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269355619,3045be2e-c8a9-491d-ae3a-d766415af05b,2025/04/05 09:17,2025-04-05,2025-04-05 06:17:00 UTC,Nairobi,,"Masai Mara, Narok West, Narok, Kenya",-1.4626833333,35.1461416667,,,,,,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269361799,0d499470-f4b4-483f-b27b-a93d93fdb8e9,2025/02/23 2:08 AM,2025-02-23,2025-02-22 23:08:00 UTC,Nairobi,,"Aberdare Forest, Kenya",-0.384133769,36.8322505207,147,,,,147,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269717341,fe7777a4-7899-4fb8-8b5e-6eb28767fe79,Fri Dec 23 2022 18:18:36 GMT+1100 (GMT+11),2022-12-23,2022-12-23 15:18:36 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4436116667,35.0282555,5,,,,5,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269719104,0ab03e11-281b-45cb-ac95-afb7fa532c87,Mon Dec 25 2023 18:47:17 GMT+1100 (GMT+11),2023-12-25,2023-12-25 15:47:17 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.401675,35.0103333333,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269720302,b7b54f18-458a-4bdf-8927-70d19929733d,Thu Jul 04 2024 12:31:55 GMT+1000 (GMT+10),2024-07-04,2024-07-04 09:31:55 UTC,Nairobi,"","Amboseli National Park, Kajiado, Kajiado, KE",-2.6690533333,37.1506305,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723230,1775aa68-a479-45a2-ae2b-0576a96385c1,Fri Oct 04 2024 18:26:18 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:26:18 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4332216667,34.9900083333,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723254,a9504777-8ce6-4416-b387-f4e51fa3ded3,Fri Oct 04 2024 18:27:39 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:27:39 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4332116667,34.9899966667,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723345,04a82d5f-7afd-4600-9261-d46d51eeda8c,Fri Oct 04 2024 18:28:55 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:28:55 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4332083333,34.9900166667,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723366,71747099-95b1-4a5e-a513-21e198e20597,Fri Oct 04 2024 18:29:51 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:29:51 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4332216667,34.9900033333,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723394,ac925fcd-4430-49db-9287-810804190e7c,Fri Oct 04 2024 18:30:29 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:30:29 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.433205,34.9900166667,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269723437,aa1d4105-26ff-4419-ba64-cc4a22600809,Fri Oct 04 2024 18:32:26 GMT+1000 (GMT+10),2024-10-04,2024-10-04 15:32:26 UTC,Nairobi,"","Maasai Mara National Reserve, Kilgoris, Narok, KE",-1.4332216667,34.990045,7,,,,7,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
269724291,60604b9f-b832-4ed0-9a46-8850c8a2a6d8,Sun Dec 08 2024 17:54:18 GMT+1100 (GMT+11),2024-12-08,2024-12-08 14:54:18 UTC,Nairobi,"","Narok West, Narok, Narok, KE",-1.0914028333,35.21358,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
270085326,32204b54-d306-4ee2-a981-2b92d6a6dfe5,2013-08-18 18:06:11,2013-08-18,2013-08-18 15:06:11 UTC,Nairobi,,"Laikipia, Laikipia, KE",0.2671166667,36.9320383333,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
270681499,f1fe1fac-80bc-43e9-83b4-b80bd3818d91,2025/03/01 8:06 AM,2025-03-01,2025-03-01 05:06:00 UTC,Nairobi,,"Mara, Kenya",-1.473,35.183,183,,,,183,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
270681503,3338f4d2-f8c2-4428-b138-a8c3d2f18cce,2025/03/01 8:18 AM,2025-03-01,2025-03-01 05:18:00 UTC,Nairobi,,"Mara, Kenya",-1.455,35.201,475,,,,475,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
270839351,06ae7e25-5827-4ab0-8744-9137b927694f,2025/04/01 20:51,2025-04-01,2025-04-01 17:51:00 UTC,Nairobi,,"Aberdare, Kieni, Nyeri, Kenya",-0.3486916667,36.812165,,,,,,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
271158264,097a5fb9-c154-47cf-b353-891c368b2754,2025/03/01 7:00 AM,2025-03-01,2025-03-01 04:00:00 UTC,Nairobi,,"Ol Pejeta Conservancy, Marura Rd, Nanyuki, Kenya",0.022384,36.8584122,20448,,,,20448,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
277097584,3af97e51-f9bc-45fb-8797-c0163429e4bc,2025-02-28 07:27:24+03:00,2025-02-28,2025-02-28 04:27:24 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.5235716667,35.3256116667,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
277098373,6b6cf80a-7c52-46aa-8e8b-293d217e2456,2025-02-28 14:06:31+03:00,2025-02-28,2025-02-28 11:06:31 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.52253,35.0909166667,3,,,,3,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
277099816,4b811a25-6783-4fcc-a077-9ef5e32dd235,2025-03-02 06:46:34+03:00,2025-03-02,2025-03-02 03:46:34 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.49952,35.2830666667,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
277532571,b594b984-83c9-4f3c-baef-9eff855e18a5,2015/10/04 7:26 AM,2015-10-04,2015-10-04 04:26:00 UTC,Nairobi,,"Masái Mara, Kenia",-1.4821324,35.1299896,28301,,,,28301,,open,false,,,Hiena manchada,Crocuta crocuta,Spotted Hyena,Mammalia,41886
