observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2019-04-05,2019-04-05,,UTC,"Kajiado South, KE-KJ, KE",-2.7634309129,37.3680797682,,,,,31434,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2019-04-13,2019-04-13,,UTC,"Narok, KE",-1.3458830151,34.8754289618,,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2019-04-14,2019-04-14,,UTC,"Narok, KE",-1.3695410467,34.8856478577,,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
1990/11/21,1990-11-21,,Eastern Time (US & Canada),Kenya,0.7421836087,37.4640398839,488,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 4:34 PM UTC,2021-07-29,2021-07-29 16:34:00 UTC,UTC,Kenya,-0.2176655119,36.9148605041,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015/04/23 4:11 PM HST,2015-04-23,2015-04-24 02:11:00 UTC,Hawaii,"Narok, KE",-1.0781314842,35.1676714787,,,,,31448,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/11/06 3:45 PM MSK,2014-11-06,2014-11-06 12:45:00 UTC,Moscow,"Tsavo East, Voi, KE-TT, KE",-3.3705891515,38.7602031406,15,,,,31425,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015/04/24 4:22 PM HST,2015-04-24,2015-04-25 02:22:00 UTC,Hawaii,"Narok, KE",-1.2346873575,35.060502951,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015/04/25 4:39 PM HST,2015-04-25,2015-04-26 02:39:00 UTC,Hawaii,"Narok, KE",-1.2760426737,35.0840564169,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 6:42 PM UTC,2021-07-29,2021-07-29 18:42:00 UTC,UTC,Kenya,-0.2908325814,36.9587184451,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 8:49 AM UTC,2021-07-30,2021-07-30 08:49:00 UTC,UTC,Kenya,-0.2813283351,36.809078945,212,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 9:10 AM UTC,2021-07-30,2021-07-30 09:10:00 UTC,UTC,Kenya,-0.3817096294,36.8751583859,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Mon Aug 23 2021 08:23:25 GMT+0300 (GMT+3),2021-08-23,2021-08-23 05:23:25 UTC,Baghdad,"Kajiado South, KE-KJ, KE",-2.69323785,37.3238407049,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 2:33 PM CEST,2021-07-29,2021-07-29 12:33:00 UTC,Brussels,Kenya,-0.2857357646,36.9074959516,212,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 4:43 PM CEST,2021-07-29,2021-07-29 14:43:00 UTC,Brussels,Kenya,-0.239625745,36.9078448494,212,,,,31451,,obscured,true,,,Kaapse Buffel,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015/04/26 9:04 AM HST,2015-04-26,2015-04-26 19:04:00 UTC,Hawaii,"Narok, KE",-1.2620958175,35.0939637098,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 10:39 PM CEST,2021-07-29,2021-07-29 20:39:00 UTC,Brussels,Kenya,-0.3310131543,36.8244692741,65,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/29 11:38 PM CEST,2021-07-29,2021-07-29 21:38:00 UTC,Brussels,Kenya,-0.3593524693,36.9362357908,212,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 7:11 AM CEST,2021-07-30,2021-07-30 05:11:00 UTC,Brussels,Kenya,-0.3101989833,36.9254760018,212,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 6:08 AM CEST,2021-07-30,2021-07-30 04:08:00 UTC,Brussels,Kenya,-0.2042646085,36.8661278338,212,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/05/19 3:42 AM EDT,2016-05-19,2016-05-19 07:42:00 UTC,Eastern Time (US & Canada),Kenya,-0.2910444652,36.8371379963,500,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 12:15 PM CEST,2021-07-30,2021-07-30 10:15:00 UTC,Brussels,"Nakuru, KE",-0.3904722449,36.1662772773,208,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/16 10:38 AM EAT,2021-07-16,2021-07-16 07:38:00 UTC,Nairobi,Kenya,-0.1916768682,34.6597864836,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 3:20 PM CEST,2021-07-30,2021-07-30 13:20:00 UTC,Brussels,"Nakuru, KE",-0.2262214167,36.0245911505,5780,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/07 1:10 PM CEST,2021-08-07,2021-08-07 11:10:00 UTC,Copenhagen,"Kajiado South, KE-KJ, KE",-2.6024722421,37.291882936,488,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Tue Sep 14 2021 12:12:30 GMT+0300 (GMT+3),2021-09-14,2021-09-14 09:12:30 UTC,Baghdad,"Kajiado South, KE-KJ, KE",-2.6910704586,37.358734481,6,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 09:50:38 GMT+0300 (GMT+3),2021-09-16,2021-09-16 06:50:38 UTC,Baghdad,"Nakuru, KE",-0.2933571803,36.0507409929,8,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 09:59:22 GMT+0300 (GMT+3),2021-09-16,2021-09-16 06:59:22 UTC,Baghdad,"Nakuru, KE",-0.3191548074,36.0270041361,18,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 10:04:21 GMT+0300 (GMT+3),2021-09-16,2021-09-16 07:04:21 UTC,Baghdad,"Nakuru, KE",-0.3969040178,36.116493038,8,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 11:39:28 GMT+0300 (GMT+3),2021-09-16,2021-09-16 08:39:28 UTC,Baghdad,"Nakuru, KE",-0.5981825595,36.1953284272,18,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 12:07:50 GMT+0300 (GMT+3),2021-09-16,2021-09-16 09:07:50 UTC,Baghdad,"Nakuru, KE",-0.5458845136,36.1560327075,28,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Sep 16 2021 14:48:53 GMT+0300 (GMT+3),2021-09-16,2021-09-16 11:48:53 UTC,Baghdad,"Nakuru, KE",-0.3701746431,36.1820135464,8,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 4:15 PM CEST,2021-07-30,2021-07-30 14:15:00 UTC,Brussels,"Nakuru, KE",-0.2269863576,36.1617848771,16761,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 4:48 PM CEST,2021-07-30,2021-07-30 14:48:00 UTC,Brussels,"Nakuru, KE",-0.2554341914,36.0544785954,16761,,,,31451,,obscured,true,,,Kaapse Buffel,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/31 6:25 AM CEST,2021-07-31,2021-07-31 04:25:00 UTC,Brussels,"Nakuru, KE",-0.2147789154,36.0375622269,16761,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/12 11:08 AM CEST,2021-08-12,2021-08-12 09:08:00 UTC,Berlin,"Marsabit, KE",2.2403925123,37.8895592946,4,,,,31438,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/09/21 11:40 AM EAT,2021-09-21,2021-09-21 08:40:00 UTC,Nairobi,"Nakuru, KE",-0.3312631163,36.0042575277,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/09/21 1:23 PM EAT,2021-09-21,2021-09-21 10:23:00 UTC,Nairobi,"Nakuru, KE",-0.4055064562,36.0595576723,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Fri Aug 20 2010 10:22:00 GMT -0500 (CDT),2010-08-20,2010-08-20 10:22:00 UTC,UTC,"Narok, KE",-1.2426803756,34.8235040486,3446,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sun Sep 26 2021 11:18:57 GMT +0300 (GMT+3),2021-09-26,2021-09-26 08:18:57 UTC,Baghdad,"Kajiado South, KE-KJ, KE",-2.7571522588,37.1962801065,,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 5:09 PM UTC,2021-07-30,2021-07-30 17:09:00 UTC,UTC,"Nakuru, KE",-0.5834239692,36.1141820348,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 5:19 PM UTC,2021-07-30,2021-07-30 17:19:00 UTC,UTC,"Nakuru, KE",-0.5902357011,36.0397191928,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 5:55 PM UTC,2021-07-30,2021-07-30 17:55:00 UTC,UTC,"Nakuru, KE",-0.4318407934,36.0181068143,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 6:05 PM UTC,2021-07-30,2021-07-30 18:05:00 UTC,UTC,"Nakuru, KE",-0.404223214,36.1945687931,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 6:14 PM UTC,2021-07-30,2021-07-30 18:14:00 UTC,UTC,"Nakuru, KE",-0.5989228481,36.0502486005,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 6:14 PM UTC,2021-07-30,2021-07-30 18:14:00 UTC,UTC,"Nakuru, KE",-0.4964043161,36.085014811,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/07/30 6:47 PM UTC,2021-07-30,2021-07-30 18:47:00 UTC,UTC,"Nakuru, KE",-0.4557276831,36.0853143387,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/20 4:51 PM CEST,2021-08-20,2021-08-20 14:51:00 UTC,Berlin,"Narok West, KE-NR, KE",-1.5005884568,35.3360679853,15,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/21 2:42 PM CEST,2021-08-21,2021-08-21 12:42:00 UTC,Berlin,"Narok, KE",-1.5792401482,35.0528859763,122,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/24 3:57 PM CEST,2021-08-24,2021-08-24 13:57:00 UTC,Berlin,Kenya,-2.7741065615,38.1537170443,4,,,,31434,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/25 3:24 PM CEST,2021-08-25,2021-08-25 13:24:00 UTC,Berlin,Kenya,-2.6447353071,38.0802407263,8,,,,31434,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/21 2:04 PM +0430,2021-08-21,2021-08-21 09:34:00 UTC,Kabul,Kenya,0.1701024017,38.2850006738,3193,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/27 8:40 AM CEST,2021-08-27,2021-08-27 06:40:00 UTC,Berlin,"Kajiado South, KE-KJ, KE",-2.6603450133,37.2586277575,15,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/28 8:38 AM CEST,2021-08-28,2021-08-28 06:38:00 UTC,Berlin,"Kajiado South, KE-KJ, KE",-2.7674407801,37.2779335325,4,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/09/22 9:35 AM PDT,2021-09-22,2021-09-22 16:35:00 UTC,Pacific Time (US & Canada),Kenya,-3.7621137861,38.8985903824,15,,,,31418,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/09/22 4:11 PM PDT,2021-09-22,2021-09-22 23:11:00 UTC,Pacific Time (US & Canada),"Tsavo East, Voi, KE-TT, KE",-3.3187764687,38.7600867036,8,,,,31425,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Fri Mar 05 2021 15:23:21 GMT +0100 (GMT+1),2021-03-05,2021-03-05 12:23:21 UTC,Nairobi,"Nakuru, KE",-0.3858835384,36.0678968317,50,,,,31451,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sun Oct 03 2021 09:04:43 GMT+0300 (GMT+3),2021-10-03,2021-10-03 06:04:43 UTC,Baghdad,Kenya,-1.2560428341,36.9470696132,2500,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/10/10 11:16 AM UTC,2021-10-10,2021-10-10 11:16:00 UTC,UTC,Kenya,-1.570714532,36.8502128713,244,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/03/14 11:36 AM CET,2021-03-14,2021-03-14 08:36:00 UTC,Nairobi,"Narok, KE",-1.5161804067,35.0603982162,20,,,,31446,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/03/13 1:33 PM CET,2021-03-13,2021-03-13 10:33:00 UTC,Nairobi,"Narok, KE",-1.4110453293,35.0711533466,20,,,,31446,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/03 10:23 AM CST,2021-08-03,2021-08-03 16:23:00 UTC,Central America,"Laikipia North, KE-LK, KE",0.3494143681,36.936886822,6,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/10/24 11:55 AM EAT,2021-10-24,2021-10-24 08:55:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7163897125,37.2654713611,15,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
,,,UTC,Kenya,-0.6754001962,36.4499964883,15915,,,,31450,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/04/26 6:52 AM SAST,2015-04-26,2015-04-26 04:52:00 UTC,Pretoria,"Kitui South, KE-KT, KE",-2.3114923644,38.2132706117,212,,,,31438,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sun Nov 28 2010 15:23:00 GMT+0300 (GMT+3),2010-11-28,2010-11-28 12:23:00 UTC,Baghdad,"Narok, KE",-1.5425097227,35.0811800324,13751,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2005/03/24 9:17 AM PST,2005-03-24,2005-03-24 17:17:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.2646465375,36.1348848381,7176,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2005/03/24 5:30 PM PST,2005-03-24,2005-03-25 01:30:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.3951796907,36.1543059743,7176,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/07/13 6:06 AM PDT,2017-07-13,2017-07-13 13:06:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.5518845776,35.2306318866,214,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2007/03/04 7:29 AM MST,2007-03-04,2007-03-04 14:29:00 UTC,Mountain Time (US & Canada),"Nakuru, KE",-0.2159108285,36.115086425,13443,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2007/03/04 7:31 AM MST,2007-03-04,2007-03-04 14:31:00 UTC,Mountain Time (US & Canada),"Nakuru, KE",-0.3737477109,36.0102231465,13443,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2007/03/06 7:00 AM MST,2007-03-06,2007-03-06 14:00:00 UTC,Mountain Time (US & Canada),"Narok, KE",-1.588433093,35.1732693128,44441,,,,44441,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/11/26 11:06 AM HST,2010-11-26,2010-11-26 21:06:00 UTC,Hawaii,Kenya,-0.2632345355,37.1796373634,1228,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/11/27 5:07 AM HST,2010-11-27,2010-11-27 15:07:00 UTC,Hawaii,Kenya,-0.3981723909,37.1737830844,136,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/11/23 8:29 AM UTC,2021-11-23,2021-11-23 08:29:00 UTC,UTC,"Laikipia, KE",0.2765743548,36.8047634267,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/11/06 2:28 PM UTC,2016-11-06,2016-11-06 14:28:00 UTC,UTC,Kenya,-0.0458440187,37.1692397356,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
September 30 1987,1987-09-30,,Central Time (US & Canada),"Narok, KE",-1.4131850986,35.353582628,214,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/03/06 8:38 AM CET,2021-03-06,2021-03-06 05:38:00 UTC,Nairobi,"Nakuru, KE",-0.5123262608,36.1981047844,50,,,,31451,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2008/07/10 1:31 PM BST,2008-07-10,2008-07-10 12:31:00 UTC,London,"Narok, KE",-1.4081616412,35.2235156879,8031,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Tue Dec 28 2021 16:20:32 GMT +0300 (GMT+3),2021-12-28,2021-12-28 13:20:32 UTC,Baghdad,Kenya,-0.500844348,36.9074200644,3400,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Wed Dec 29 2021 08:14:42 GMT+0300 (GMT+3),2021-12-29,2021-12-29 05:14:42 UTC,Baghdad,"Kajiado South, KE-KJ, KE",-2.6251648106,37.2196379283,8,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2008/07/12 12:37 PM BST,2008-07-12,2008-07-12 11:37:00 UTC,London,"Nakuru, KE",-0.3690745361,36.1461338926,4990,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/03/04 5:16 PM CET,2021-03-04,2021-03-04 14:16:00 UTC,Nairobi,"Nakuru, KE",-0.4281954543,36.1767071589,50,,,,31451,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2008/07/15 8:54 AM BST,2008-07-15,2008-07-15 07:54:00 UTC,London,"Kajiado South, KE-KJ, KE",-2.6479778577,37.2577711525,4168,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Dec 30 2021 10:59:04 GMT+0300 (GMT+3),2021-12-30,2021-12-30 07:59:04 UTC,Baghdad,"Narok, KE",-1.5210527493,35.1350032725,5,,,,31446,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/01/09 12:17 PM EAT,2022-01-09,2022-01-09 09:17:00 UTC,Nairobi,"Narok, KE",-1.0668891239,35.309256897,235,,,,31448,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2017/07/12 6:32 PM EDT,2017-07-12,2017-07-12 22:32:00 UTC,Eastern Time (US & Canada),"Voi, KE-TT, KE",-3.6584288616,38.7241306712,31,,,,31418,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/12/20 3:46 PM CET,2021-12-20,2021-12-20 14:46:00 UTC,Paris,"Narok, KE",-1.5530545508,34.811706504,3850,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/12/20 4:45 PM CET,2021-12-20,2021-12-20 15:45:00 UTC,Paris,"Narok, KE",-1.3786631491,34.8273730669,1772,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/12/30 12:01 PM CET,2021-12-30,2021-12-30 11:01:00 UTC,Paris,Kenya,-0.3672762378,36.8636315045,152,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/12/30 1:41 PM CET,2021-12-30,2021-12-30 12:41:00 UTC,Paris,Kenya,-0.3336626814,36.9031502995,257,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Jan 20 2022 09:09:09 GMT+0300 (GMT+3),2022-01-20,2022-01-20 06:09:09 UTC,Baghdad,"Kajiado South, KE-KJ, KE",-2.4205699541,37.341773965,4,,,,31436,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sat Jan 12 2019 16:51:30 GMT+0100 (GMT+1),2019-01-12,2019-01-12 15:51:30 UTC,Amsterdam,"Kajiado, KE",-1.2861886019,36.8459105623,4876,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/02/19 11:08 PM CET,2010-02-19,2010-02-19 22:08:00 UTC,Copenhagen,Kenya,-0.2874300656,35.8380043562,192261,,,,192261,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/25 7:59 AM UTC,2021-08-25,2021-08-25 07:59:00 UTC,UTC,"Kajiado South, KE-KJ, KE",-2.7787147031,37.3208121406,8,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/08/28 11:39 AM EAT,2016-08-28,2016-08-28 08:39:00 UTC,Nairobi,"Narok West, KE-NR, KE",-1.4109272724,35.2707541929,16833,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/09/01 12:22 PM EAT,2016-09-01,2016-09-01 09:22:00 UTC,Nairobi,"Narok, KE",-1.370769071,35.0276871323,9336,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/08/23 11:11 AM CEST,2018-08-23,2018-08-23 09:11:00 UTC,Amsterdam,Kenya,-0.609147363,36.5171052159,212858,,,,212858,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/12/29 9:07 PM UTC,2020-12-29,2020-12-29 21:07:00 UTC,UTC,Kenya,-2.7587596257,38.0879944592,4,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/12/29 9:09 PM UTC,2020-12-29,2020-12-29 21:09:00 UTC,UTC,Kenya,-2.7526515129,38.1567535533,4,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/12/29 12:32 PM UTC,2020-12-29,2020-12-29 12:32:00 UTC,UTC,Kenya,-2.701263923,38.1682478723,4,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/08/18 1:16 PM UTC,2020-08-18,2020-08-18 13:16:00 UTC,UTC,Kenya,-2.7458301564,38.0665137947,8,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/10/31 11:32 AM UTC,2021-10-31,2021-10-31 11:32:00 UTC,UTC,"Voi, KE-TT, KE",-3.4064153226,38.6480160978,4,,,,31422,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/12/29 4:21 PM UTC,2020-12-29,2020-12-29 16:21:00 UTC,UTC,Kenya,-2.7874213782,38.1752834356,15,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/05/01 8:50 AM UTC,2021-05-01,2021-05-01 08:50:00 UTC,UTC,Kenya,-4.2383665366,39.5984479923,31,,,,31407,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/30 4:49 PM UTC,2021-08-30,2021-08-30 16:49:00 UTC,UTC,Kenya,-1.3300267449,34.9713309126,4,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/08/04 9:31 AM BST,2014-08-04,2014-08-04 08:31:00 UTC,Edinburgh,"Nakuru, KE",-0.2238315019,36.1871361122,4857,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/09/03 7:34 AM UTC,2021-09-03,2021-09-03 07:34:00 UTC,UTC,"Nakuru, KE",-0.5911394664,36.0421076836,8,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
